Study,headstable,Scan,ROI,CoordSys,Subjects,Women,Gender,Mode,FixedRandom,Stimuli,Method_,Emotion,Valence,EERMean,EERSD,EERRS,Subtraction,Contrast,Target,Ref,Other,Intrascan_cog,x,y,z,zscore,tscore,p_threshold,pcorrection,Region,Notes,SubjectiveWeights,Affect_focus,Cog_load,object_eval,feel_arousal,phys_arous
Fulbright98,no,fMRI,yes,T88,13,8,b,exp,fixed,odor,olfaction,aff,pos,yes,yes,yes,clementine_vs_neutral_odor,82,clementine,neutral_odor,NaN,NaN,33,35,23,NaN,NaN,0.05,uncorrected,lateral_aspects_of_middle_frontal_gyrus,NaN,0.75,foreground,yes,stimulus,high,n
Fulbright98,no,fMRI,yes,T88,13,8,b,exp,fixed,odor,olfaction,aff,pos,yes,yes,yes,clementine_vs_neutral_odor,82,clementine,neutral_odor,NaN,NaN,19,3,52,NaN,NaN,0.05,uncorrected,anterior_precentral_gyrus,NaN,0.75,foreground,yes,stimulus,high,n
Fulbright98,no,fMRI,yes,T88,13,8,b,exp,fixed,odor,olfaction,aff,pos,yes,yes,yes,clementine_vs_neutral_odor,82,clementine,neutral_odor,NaN,NaN,26,4,23,NaN,NaN,0.05,uncorrected,circular_sulcus_superior_to_long_and_short_gyri_of_insula,NaN,0.75,foreground,yes,stimulus,high,n
Fulbright98,no,fMRI,yes,T88,13,8,b,exp,fixed,odor,olfaction,aff,neg,yes,yes,yes,isocaleric_acid_vs_neutral_odor,83,isovaleric_acid,neutral_odor,NaN,NaN,17,35,18,NaN,NaN,0.05,uncorrected,anterior_paracingulate_cortex,NaN,0.75,foreground,yes,stimulus,high,n
Fulbright98,no,fMRI,yes,T88,13,8,b,exp,fixed,odor,olfaction,aff,neg,yes,yes,yes,isocaleric_acid_vs_neutral_odor,83,isovaleric_acid,neutral_odor,NaN,NaN,33,35,23,NaN,NaN,0.05,uncorrected,lateral_aspects_of_middle_frontal_gyrus,NaN,0.75,foreground,yes,stimulus,high,n
Fulbright98,no,fMRI,yes,T88,13,8,b,exp,fixed,odor,olfaction,aff,neg,yes,yes,yes,isocaleric_acid_vs_neutral_odor,83,isovaleric_acid,neutral_odor,NaN,NaN,19,3,52,NaN,NaN,0.05,uncorrected,anterior_precentral_gyrus,NaN,0.75,foreground,yes,stimulus,high,n
Fulbright98,no,fMRI,yes,T88,13,8,b,exp,fixed,odor,olfaction,aff,neg,yes,yes,yes,isocaleric_acid_vs_neutral_odor,83,isovaleric_acid,neutral_odor,NaN,NaN,26,4,23,NaN,NaN,0.05,uncorrected,circular_sulcus_superior_to_long_and_short_gyri_of_insula,NaN,0.75,foreground,yes,stimulus,high,n
Gemar96,no,PET,no,T88,11,0,m,exp,fixed,pers_event,recall,sad,neg,NaN,NaN,NaN,NaN,84,sad,neutral,missing_info,recall,-40,8,28,4.18,NaN,0.001,uncorrected,lpfc,NaN,0.75,foreground,yes,feeling,neutral,n
Gemar96,no,PET,no,T88,11,0,m,exp,fixed,pers_event,recall,sad,neg,NaN,NaN,NaN,NaN,84,sad,neutral,missing_info,recall,-30,-34,-16,4,NaN,0.001,uncorrected,tc,NaN,0.75,foreground,yes,feeling,neutral,n
Gemar96,no,PET,no,T88,11,0,m,exp,fixed,pers_event,recall,sad,neg,NaN,NaN,NaN,NaN,84,sad,neutral,missing_info,recall,-18,48,28,3.84,NaN,0.001,uncorrected,mpfc,NaN,0.75,foreground,yes,feeling,neutral,n
Gemar96,no,PET,no,T88,11,0,m,exp,fixed,pers_event,recall,sad,neg,NaN,NaN,NaN,NaN,85,sad,rest,missing_info,recall,-10,20,36,3.92,NaN,0.001,uncorrected,mpfc,NaN,0.75,foreground,yes,feeling,neutral,n
Gemar96,no,PET,no,T88,11,0,m,exp,fixed,pers_event,recall,sad,neg,NaN,NaN,NaN,NaN,85,sad,rest,missing_info,recall,40,46,16,4.6,NaN,0.001,uncorrected,lpfc,NaN,0.75,foreground,yes,feeling,neutral,n
George1996,mask,PET,no,T88,13,5,b,per,fixed,voices,auditory,mixed,mixed,NaN,NaN,NaN,emotional_content_vs_control_task,86,NaN,NaN,NaN,NaN,-30,35,-10,3.1,NaN,0.001,uncorrected,lpfc,NaN,0.75,foreground,yes,stimulus,NaN,n
George1996,mask,PET,no,T88,13,5,b,per,fixed,voices,auditory,mixed,mixed,NaN,NaN,NaN,emotional_content_vs_control_task,86,NaN,NaN,NaN,NaN,28,40,-7,3.2,NaN,0.001,uncorrected,lpfc,NaN,0.75,foreground,yes,stimulus,NaN,n
George1996,mask,PET,no,T88,13,5,b,per,fixed,voices,auditory,mixed,mixed,NaN,NaN,NaN,emotional_prosody_vs_control_task,87,NaN,NaN,NaN,NaN,35,35,-6,3.4,NaN,0.001,uncorrected,lpfc,NaN,0.75,foreground,yes,stimulus,NaN,n
George1996,mask,PET,no,T88,13,5,b,per,fixed,voices,auditory,mixed,mixed,NaN,NaN,NaN,emotional_prosody_vs_control_task,87,NaN,NaN,NaN,NaN,-40,30,-8,3,NaN,0.001,uncorrected,lpfc,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,12,-92,0,6.17,NaN,0.001,uncorrected,Right_primary_visual_cortex,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,20,-94,0,5.9,NaN,0.001,uncorrected,Right_primary_visual_cortex,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-18,-90,-4,5.48,NaN,0.001,uncorrected,Left_visual_association_cortex,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-20,-82,-8,5.26,NaN,0.001,uncorrected,Left_visual_association_cortex,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-18,-82,-8,5.26,NaN,0.001,uncorrected,Left_visual_association_cortex,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-32,-82,-8,5.02,NaN,0.001,uncorrected,Left_inferior_occiptial_gyrus,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-32,-6,-20,4.12,NaN,0.001,uncorrected,Left_anterior_mesial_temporal_lobe,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-44,16,24,3.9,NaN,0.001,uncorrected,Left_inferior_frontal_gyrus,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-24,-6,-28,3.46,NaN,0.001,uncorrected,Left_uncus,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,-36,-58,-20,3.45,NaN,0.001,uncorrected,Left_cerebellum,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_spatial_positive_matching,88,NaN,NaN,NaN,NaN,40,26,20,3.38,NaN,0.001,uncorrected,Right_inferior_frontal_gyrus,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_facial_identity_matching,89,NaN,NaN,NaN,NaN,-42,14,24,4.3,NaN,0.001,uncorrected,Left_inferior_frontal_gyrus,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_facial_identity_matching,89,NaN,NaN,NaN,NaN,-44,20,16,4.22,NaN,0.001,uncorrected,Left_inferior_frontal_gyrus,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_facial_identity_matching,89,NaN,NaN,NaN,NaN,38,26,20,3.54,NaN,0.001,uncorrected,Right_inferior_frontal_gyrus,NaN,0.75,foreground,yes,stimulus,NaN,n
George93,mask,PET,no,T88,9,9,f,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,facial_expression_matching_vs_facial_identity_matching,89,NaN,NaN,NaN,NaN,8,18,48,3.22,NaN,0.001,uncorrected,Right_anterior_cingulate,NaN,0.75,foreground,yes,stimulus,NaN,n
George94,mask,PET,no,T88,21,10,b,exp,fixed,words,visual,sad,neg,NaN,NaN,NaN,sad_word_naming_vs_control,90,sad,neutral,naming_color,judgment,-2,-6,32,2.5,NaN,0.01,uncorrected,acc,NaN,0.75,background,yes,NaN,neutral,n
George94,mask,PET,no,T88,21,10,b,exp,fixed,words,visual,sad,neg,NaN,NaN,NaN,sad_word_naming_vs_control,90,sad,neutral,naming_color,judgment,-22,24,28,2.5,NaN,0.01,uncorrected,acc,NaN,0.75,background,yes,NaN,neutral,n
George94,mask,PET,no,T88,21,10,b,exp,fixed,words,visual,sad,neg,NaN,NaN,NaN,sad_word_naming_vs_control,90,sad,neutral,naming_color,judgment,0,-16,28,2.4,NaN,0.01,uncorrected,pcc,NaN,0.75,background,yes,NaN,neutral,n
George94,mask,PET,no,T88,21,10,b,exp,fixed,words,visual,sad,neg,NaN,NaN,NaN,sad_word_naming_vs_control,90,sad,neutral,naming_color,judgment,-4,26,20,2.4,NaN,0.01,uncorrected,acc,NaN,0.75,background,yes,NaN,neutral,n
George94,mask,PET,no,T88,21,10,b,exp,fixed,words,visual,sad,neg,NaN,NaN,NaN,sad_word_naming_vs_control,90,sad,neutral,naming_color,judgment,-28,-56,36,2.4,NaN,0.01,uncorrected,oc,NaN,0.75,background,yes,NaN,neutral,n
George95,mask,PET,no,T88,11,11,f,exp,fixed,pers_event,recall,sad,neg,yes,yes,yes,sad_vs_neutral,91,sad,neutral,congr_face,recall,2,44,12,4.4,NaN,0.05,corrected,mpfc,NaN,0.75,foreground,yes,feeling,neutral,n
George95,mask,PET,no,T88,11,11,f,exp,fixed,pers_event,recall,sad,neg,yes,yes,yes,sad_vs_neutral,91,sad,neutral,congr_face,recall,-14,30,0,3.8,NaN,0.05,corrected,cc,NaN,0.75,foreground,yes,feeling,neutral,n
George95,mask,PET,no,T88,11,11,f,exp,fixed,pers_event,recall,sad,neg,yes,yes,yes,sad_vs_neutral,91,sad,neutral,congr_face,recall,26,10,-8,3.9,NaN,0.05,corrected,bg,NaN,0.75,foreground,yes,feeling,neutral,n
George95,mask,PET,no,T88,11,11,f,exp,fixed,pers_event,recall,sad,neg,yes,yes,yes,sad_vs_neutral,91,sad,neutral,congr_face,recall,0,12,4,4,NaN,0.05,corrected,bg,NaN,0.75,foreground,yes,feeling,neutral,n
George95,mask,PET,no,T88,11,11,f,exp,fixed,pers_event,recall,sad,neg,yes,yes,yes,sad_vs_neutral,91,sad,neutral,congr_face,recall,-14,18,-8,3.9,NaN,0.05,corrected,scc,NaN,0.75,foreground,yes,feeling,neutral,n
George95,mask,PET,no,T88,11,11,f,exp,fixed,pers_event,recall,sad,neg,yes,yes,yes,sad_vs_neutral,91,sad,neutral,congr_face,recall,-18,-12,12,3.8,NaN,0.05,corrected,thal,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,0,36,12,3.7,NaN,0.01,uncorrected,cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,2,44,12,4.4,NaN,0.01,uncorrected,R_anterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-14,34,0,4.3,NaN,0.01,uncorrected,L_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-12,12,-12,3.6,NaN,0.01,uncorrected,L_anterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-10,18,-8,3.4,NaN,0.01,uncorrected,L_anterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,22,10,-8,4.2,NaN,0.01,uncorrected,R_caudate_putamen,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,6,12,8,3.7,NaN,0.01,uncorrected,R_caudate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-2,8,4,3.7,NaN,0.01,uncorrected,L_caudate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-18,16,-8,3.3,NaN,0.01,uncorrected,L_caudate_putamen,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,16,-4,0,3.6,NaN,0.01,uncorrected,R_globus_pallidus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-16,-12,12,4.2,NaN,0.01,uncorrected,L_thalamus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-18,-18,16,3.8,NaN,0.01,uncorrected,L_thalamus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,6,0,4,3.7,NaN,0.01,uncorrected,Fornix,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-36,24,32,3.3,NaN,0.01,uncorrected,L_midfrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-4,46,32,3.1,NaN,0.01,uncorrected,L_medialfrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-8,50,24,3,NaN,0.01,uncorrected,L_superiorfrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-26,0,20,3.2,NaN,0.01,uncorrected,L_insula,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-42,12,4,3.2,NaN,0.01,uncorrected,L_insula,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,92,NaN,NaN,NaN,NaN,-6,-44,-8,3.2,NaN,0.01,uncorrected,cerebellum,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,93,NaN,NaN,NaN,NaN,12,0,12,3.25,NaN,0.001,uncorrected,R_caudate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,93,NaN,NaN,NaN,NaN,-4,30,-4,3.24,NaN,0.001,uncorrected,L_anterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,93,NaN,NaN,NaN,NaN,-6,36,-8,3.2,NaN,0.001,uncorrected,L_anterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,93,NaN,NaN,NaN,NaN,-2,38,8,3.2,NaN,0.001,uncorrected,L_anterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,20,12,-4,4.3,NaN,0.001,uncorrected,R_putamen,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,6,20,12,3.8,NaN,0.001,uncorrected,R_caudate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,-18,12,-8,3.4,NaN,0.001,uncorrected,L_caudate_putamen,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,12,26,8,3.3,NaN,0.001,uncorrected,R_caudate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,20,34,8,3.8,NaN,0.001,uncorrected,R_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,14,-32,24,3,NaN,0.001,uncorrected,R_posterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,-42,12,4,3.5,NaN,0.001,uncorrected,L_insula,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,-44,18,8,3.3,NaN,0.001,uncorrected,L_inferior_Pfgryus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,-38,14,32,3.1,NaN,0.001,uncorrected,L_midfrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,-38,22,32,3.1,NaN,1.001,uncorrected,L_midfrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,10,f,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_happy,94,NaN,NaN,NaN,NaN,20,44,-16,3,NaN,0.001,uncorrected,R_orbitofrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,95,NaN,NaN,NaN,NaN,10,18,12,3.9,NaN,0.01,uncorrected,R_caudate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,95,NaN,NaN,NaN,NaN,-28,-14,12,3.4,NaN,0.01,uncorrected,L_insula,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,95,NaN,NaN,NaN,NaN,-34,10,-12,3.2,NaN,0.01,uncorrected,L_insula,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,95,NaN,NaN,NaN,NaN,12,-62,8,3.1,NaN,0.01,uncorrected,R_cuneus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,sad,neg,yes,yes,yes,sad_vs_neutral,95,NaN,NaN,NaN,NaN,10,-56,8,3,NaN,0.01,uncorrected,R_posterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,96,NaN,NaN,NaN,NaN,14,-8,24,3.9,NaN,0.001,uncorrected,R_caudate,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,96,NaN,NaN,NaN,NaN,-26,-14,12,3.2,NaN,0.001,uncorrected,L_putamen,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,96,NaN,NaN,NaN,NaN,-2,56,24,3.2,NaN,0.001,uncorrected,L_superiorfrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,happy_vs_neutral,96,NaN,NaN,NaN,NaN,2,48,24,3.1,NaN,0.001,uncorrected,R_medial_prefrontal_gyrus,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,sad_vs_happy,97,NaN,NaN,NaN,NaN,28,-14,0,3.3,NaN,0.001,uncorrected,R_globus_pallidus_putamen,NaN,0.75,foreground,yes,feeling,neutral,n
George96,mask,PET,no,T88,10,0,m,exp,fixed,pictures,recall,happy,pos,yes,yes,yes,sad_vs_happy,97,NaN,NaN,NaN,NaN,26,-56,8,3.1,NaN,0.001,uncorrected,R_posterior_cingulate,NaN,0.75,foreground,yes,feeling,neutral,n
Goel2001,no,fMRI,no,SPM99,14,NaN,b,exp,rand,sentences,auditory,aff,pos,no,no,no,funny_vs_not_funny,98,NaN,NaN,NaN,NaN,3,48,-12,4.73,NaN,0.05,corrected,MVPFC,NaN,1,foreground,yes,feeling,high,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,0,56,23,5.33,NaN,0.05,corrected,Medial_PFC,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,0,8,64,3.72,NaN,0.05,corrected,Dorsomedial_PFC,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,41,23,-7,4.51,NaN,0.05,corrected,R_IFG,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,-49,26,1,4.11,NaN,0.05,corrected,L_IFG,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,45,-7,-11,4.41,NaN,0.05,corrected,R_MTG_STG,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,53,-37,8,3.88,NaN,0.05,corrected,R_STG,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,64,-49,4,5.04,NaN,0.05,corrected,R_posterior_STG,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,-45,-11,-4,5.13,NaN,0.05,corrected,L_STG,NaN,1,foreground,yes,feeling,neutral,n
Goldin2005,bitebar,fMRI,yes,T88,13,13,f,exp,rand,film,visual,sad,neg,yes,yes,yes,Sad_film_clip_vs_Neutral_Film_Clip,99,NaN,NaN,NaN,NaN,-7,-64,27,4.62,NaN,0.05,corrected,Medial_precuneus,NaN,1,foreground,yes,feeling,neutral,n
